Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime Type,Last outcome category,Context
99c2fb29f6b3182fc89381339a0c19938b461a398ce5f1b2b73a6c3600671714,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.069419,51.550372,On or near Abersham Road,E01001748,Hackney 020A,Robbery,Status update unavailable,
b30f4958bbd50d0abde816f916b8a4df79fb9ec7a47487fc1653f5aea96963ad,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.062993,51.542056,On or near Appleby Road,E01001816,Hackney 020D,Robbery,Investigation complete; no suspect identified,
8735437fb3867e0e11f4e4114ecf765a2b0a6f1a71c74474049d2ceec2052217,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.068888,51.539402,On or near Albion Drive,E01001819,Hackney 020E,Robbery,Investigation complete; no suspect identified,
4959b7c06f20cd0658f01a77707ae912557d68c40d9e168c8b04569d3cb2f002,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078837,51.539439,On or near Watercress Place,E01001750,Hackney 021C,Robbery,Status update unavailable,
3ef5224116d7c0096e999dd97d377f268509273bd9df637a82ccb6722cda315e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.077335,51.540862,On or near St Peter'S Way,E01001750,Hackney 021C,Robbery,Investigation complete; no suspect identified,
b001c7466ec312a6d181edc4495cc64219b463982d8dd69438fe6ccb3837bbd4,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078088,51.54386,On or near Stamford Road,E01001756,Hackney 021E,Robbery,Investigation complete; no suspect identified,
05b69040e45e568eebf06f9b60a9bccdb36667c44fa8ad86ede8d97d813c59cb,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076542,51.54531,On or near Nimrod Passage,E01001756,Hackney 021E,Robbery,Investigation complete; no suspect identified,
8af8bdc158a2b35f92c7b8d3e812cd1f0fb26ab62670947df2e1a67fd50f5197,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076526,51.545687,On or near Bentley Road,E01001756,Hackney 021E,Robbery,Status update unavailable,
b39722f948bda0cc0c23f6c83580a9c85775221d5e1493a582656ea329c51fd0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076379,51.546782,On or near Kingsland Green,E01033699,Hackney 021G,Robbery,Investigation complete; no suspect identified,
a0a33561597f0345786faeed79bd4a1d4a2d63e8b2855a5fd47c0f1b9bd62c4d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076001,51.548898,On or near Gillett Street,E01033699,Hackney 021G,Robbery,Investigation complete; no suspect identified,
7a4b9cd36688ded47f210ffe68763f7f9cee40beb6390c55cb4abc0e4d20a044,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.075006,51.547191,On or near Abbot Street,E01033699,Hackney 021G,Robbery,Investigation complete; no suspect identified,
9b3cdbab89edd2f54d46a7e5a0e65460a4460faa124a6836fcbe70cf96d44a1a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076007,51.546371,On or near Kingsland Passage,E01033700,Hackney 021H,Robbery,Investigation complete; no suspect identified,
2a0a5093908049ab874e611fe6cc752573ce5c856c43c58608dfb310132b0af0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076007,51.546371,On or near Kingsland Passage,E01033700,Hackney 021H,Robbery,Investigation complete; no suspect identified,
2485b90cd8138bf257d492372b0301c65b78a107c8a77f94f22f7a0354dd800f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.073568,51.546403,On or near Hartwell Street,E01033700,Hackney 021H,Robbery,Offender given community sentence,
532dc1df8ff6938b7791ec56e51b020541c15fa2a3174d6a4536d18974b6d422,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076176,51.541662,On or near Kingsland Road,E01033707,Hackney 021I,Robbery,Investigation complete; no suspect identified,
6779a024da561938ed6636669bac475a15f572b249f7164a15b9d3562ed00a35,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076018,51.538916,On or near Arbutus Street,E01033707,Hackney 021I,Robbery,Investigation complete; no suspect identified,
f0a0a988baf07a70e55430cbb7a2890bbc9c162cf77fd45a3aa89bf1f5585faa,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.044187,51.540728,On or near Groombridge Road,E01001841,Hackney 022C,Robbery,Status update unavailable,
0d723b780a20be27d5a64dd65f142ce992fc9d868b741361746ec7c7e28071d1,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.051958,51.536712,On or near St Agnes Close,E01001837,Hackney 023B,Robbery,Status update unavailable,
9b24ef79d66227798cfef88ae1983e2a64b75a188bb0d47269ba45f6bb0a0e46,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056245,51.538977,On or near Petrol Station,E01001839,Hackney 023C,Robbery,Investigation complete; no suspect identified,
ea8dd6b4a6389fc1a24541792bf2741d55121cf382a57fb3ff9c5f9649b7600a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.055814,51.539617,On or near Supermarket,E01001839,Hackney 023C,Robbery,Status update unavailable,
2a71c6c95f9a6b95151c2fe72ff34f5d809bb2411ef6d80cc6722b43b0318d04,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.055183,51.540218,On or near Weston Walk,E01001839,Hackney 023C,Robbery,Investigation complete; no suspect identified,
1381b1977e28d987bb60cffad70fd42e6d199da25195477548271c6ff3f1bd78,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.054589,51.542304,On or near St Thomas'S Square,E01001839,Hackney 023C,Robbery,Investigation complete; no suspect identified,
96771f5c1e5cf752b3404051ca305886f7244b9eabae05caa25bde1c785ca78a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056566,51.539567,On or near Shopping Area,E01033704,Hackney 023F,Robbery,Investigation complete; no suspect identified,
14b461ea3a2c7abca303ed74e5fdfc4415ed2a3b5a62a339f3255f3e4c32f493,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.062402,51.53559,On or near Goldsmith'S Row,E01033712,Hackney 023G,Robbery,Investigation complete; no suspect identified,
42e18c0344efa293ddc0894d4321d8a68edb2ab52a2f0dbb7bf6bd3c44d57e69,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.061732,51.536766,On or near Broadway Market,E01033712,Hackney 023G,Robbery,Court case unable to proceed,
e45a2813238214b92cd0c89e130a51f32786436c7a2812374417887c6cc3579b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.058326,51.536844,On or near Beck Road,E01033712,Hackney 023G,Robbery,Status update unavailable,
05f6062461f9be1fde33e2f8ed5aceba09a57fed109eeead6e0c272b798c1664,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.058205,51.53731,On or near Bocking Street,E01033712,Hackney 023G,Robbery,Investigation complete; no suspect identified,
f8ae204780bb6e6032b7e8aa8c9024c89c7634829b8f011c5f8199a544212212,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.071191,51.536103,On or near Denne Terrace,E01001772,Hackney 024A,Robbery,Investigation complete; no suspect identified,
619e8e927c37f01341491f825dc8803d9a65c946c239f19954b32a90256459a8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.07061,51.531427,On or near Scawfell Street,E01001774,Hackney 024B,Robbery,Offender sent to prison,
60b30d7de1eabaf33d1f4e26003993a4b8f9330bf14e05b0d018b2e0593a5d3e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.069712,51.537662,On or near Anna Close,E01001820,Hackney 024E,Robbery,Investigation complete; no suspect identified,
26671f1aec27e7360f587a38a40dfed52904f706aadda00f5044408e1300751c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.067647,51.537727,On or near Byron Close,E01001820,Hackney 024E,Robbery,Investigation complete; no suspect identified,
d34ef62ff9dd1c72efe90a079189af059db6f2d4a5e7d37c46b52957ac957144,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078745,51.534438,On or near Nuttall Street,E01001755,Hackney 025D,Robbery,Status update unavailable,
30a67ec4d729234bf8ef85cf0ca2dbb159264f0f03c3da2d22d52b2b76ee2e12,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076004,51.537199,On or near Dunston Street,E01001773,Hackney 025E,Robbery,Status update unavailable,
a04f226fb52ceb5bae07af60a209966a6bd57042e6c097c1259da12f006dedeb,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076004,51.537199,On or near Dunston Street,E01001773,Hackney 025E,Robbery,Investigation complete; no suspect identified,
a04f226fb52ceb5bae07af60a209966a6bd57042e6c097c1259da12f006dedeb,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076004,51.537199,On or near Dunston Street,E01001773,Hackney 025E,Robbery,Status update unavailable,
010496f881eec1cd64ca76b4d55302243b767d39d79f4cad4ee5c126f6c82d48,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.075922,51.532656,On or near Geffrye Street,E01001776,Hackney 025F,Robbery,Investigation complete; no suspect identified,
340b52603a89d21b041f045d2ed8d7ae357ef187f6b25920958b8971df547262,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.074262,51.534059,On or near How'S Street,E01001776,Hackney 025F,Robbery,Investigation complete; no suspect identified,
eecaede7f271eaf340622275eb8e178726d7f6a14febc74c30d5a66042473927,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.092637,51.530816,On or near Shepherdess Walk,E01001779,Hackney 026A,Robbery,Status update unavailable,
7ad4bd79c64da11afedafb4309ff88e471370a314eaeed855b45b8883d4bc499,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.091394,51.528493,On or near Shepherdess Place,E01001779,Hackney 026A,Robbery,Investigation complete; no suspect identified,
297cf3aa17ffd673660f9bc0425da99ad1e0c27f26cb236e0af5af5352d8c551,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.090262,51.534176,On or near Parr Street,E01001782,Hackney 026C,Robbery,Status update unavailable,
69b337506f1479780a7bd2d3bfe0399eccc350539e7f5d1ea679baab9a2c4a6e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.075628,51.529009,On or near Nightclub,E01001777,Hackney 027B,Robbery,Investigation complete; no suspect identified,
f771acf125b3d41458d6cdfa979c27e7ef65563f5b790cdf33c2b1f9df2f31d2,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.075055,51.529279,On or near Hackney Road,E01001777,Hackney 027B,Robbery,Investigation complete; no suspect identified,
ca0275edfa83e72638076b49113e7d7d72de3155d22ec7c7532845726c8edc62,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.08584,51.526496,On or near Vince Street,E01001780,Hackney 027D,Robbery,Status update unavailable,
d5516a6581b9b14a6899ccafd92933dc7a1a8f319abfe50c67721ce7b651b976,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.08584,51.526496,On or near Vince Street,E01001780,Hackney 027D,Robbery,Status update unavailable,
eb6c292d93cb73791938bfab0e8be13d3473f7b7e2a997ae9b8ecaec28c919d8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.08584,51.526496,On or near Vince Street,E01001780,Hackney 027D,Robbery,Investigation complete; no suspect identified,
e7dae3c265b1f733ed69ff166ad2bb673c26d6f032f8ef7fd65b4921f9f6c367,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.08584,51.526496,On or near Vince Street,E01001780,Hackney 027D,Robbery,Investigation complete; no suspect identified,
70629acf6a385b8dd2ce3864db77542a3b692478ea73caa2561f52131df5b7b5,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.084352,51.528648,On or near Buttesland Street,E01001780,Hackney 027D,Robbery,Investigation complete; no suspect identified,
c17ec83873631a853925dd6b4cf8a7e09e99b97a88e9aeca1f8f88f65998ee25,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.079338,51.526507,On or near Rivington Place,E01033706,Hackney 027F,Robbery,Investigation complete; no suspect identified,
a60f7e36174df3a2fb774daf6fdf663119b14b6513edf25f7c79d0c5e4ad8b00,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.079338,51.526507,On or near Rivington Place,E01033706,Hackney 027F,Robbery,Investigation complete; no suspect identified,
7d844c76bd7f15552ca68e9769062811a989f859c27298693fc116e45b026196,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.077353,51.526394,On or near Calvert Avenue,E01033706,Hackney 027F,Robbery,Investigation complete; no suspect identified,
4bd2bb9c275e3eec27b9d7b30197f41ec04a6c73eae444ca9ea76d1f91b9aaef,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.077353,51.526394,On or near Calvert Avenue,E01033706,Hackney 027F,Robbery,Investigation complete; no suspect identified,
7a7f604859e6eae66e5025d2623d652e120da2fc1998273b96bf5a041d4cc0e8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.076647,51.525717,On or near Boundary Street,E01033706,Hackney 027F,Robbery,Investigation complete; no suspect identified,
7facd41479e795d9c11ac96788b7d7cc0e5e39558ef2343e564455cd7af172b8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.08436,51.52569,On or near Tabernacle Street,E01033708,Hackney 027G,Robbery,Status update unavailable,
4c507a5588ad912e576883007edeabcc55932847a1bf61f68dfa126c918d755c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.084048,51.524885,On or near Paul Street,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
b79ae0e1f9b3010d7f3491efcf21a83cf2a1f9ec18d5389f1bd9358d17151d31,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.084048,51.524885,On or near Paul Street,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
fe23856bd67eeac7dc979ca1f2760d84d9532892ac41b1c05323dd94d1fabab4,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.083936,51.526519,On or near Pitfield Street,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
d73b6bdbfd279a2c983810bbec248ccf13c23a1068a8a75d2f8d492ea755df81,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.081189,51.522257,On or near Nightclub,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
599be367cd310aadd5509e5840980fa6eeb4ea04b9412e321f94475ebc4ea730,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078687,51.52245,On or near Bowl Court,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
198116637c098128c3fc521c8d56f7cad4429ea3711f20e8a4ca7242bc677abe,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078633,51.52271,On or near Plough Yard,E01033708,Hackney 027G,Robbery,Offender sent to prison,
6a93b2eb1069d408555aafc667772e1d1a95aa1193c106122cf9e63644f53491,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078548,51.523023,On or near Fairchild Place,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
7dd738ef19390b1a1cbbc859998e232200a646086e92c88cc2e15cebf3e57cc0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078548,51.523023,On or near Fairchild Place,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
38c850bcac9dab49039ca1126e99e1f2134f55b0cd63e66d6fdc550907f4e289,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.078306,51.525672,On or near Theatre/Concert Hall,E01033708,Hackney 027G,Robbery,Investigation complete; no suspect identified,
80b33ec91d1d7d879bdcfb83db7ae348a7c5f50cd674cab08b6db5036fff84bb,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.077643,51.524654,On or near Supermarket,E01033708,Hackney 027G,Robbery,Status update unavailable,
0e969b9c039004d22e79b5228f19fe60251aba0737595d850ad3eabdcba37254,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.054078,51.565092,On or near Chiltern Place,E01001828,Hackney 028B,Robbery,Investigation complete; no suspect identified,
7411349c70ff49e5a199d9fea6912fa5ae1f836108d137305ab93f1c1127e326,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.053983,51.565971,On or near Mount Pleasant Lane,E01001828,Hackney 028B,Robbery,Investigation complete; no suspect identified,
8eddff2924970382774f0491ca6b43d2de2a0ac6764696ae433fe9d8ed3a80e4,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.05365,51.567683,On or near Harrington Hill,E01001828,Hackney 028B,Robbery,Investigation complete; no suspect identified,
4a4152a0f5c9de39ec4bd508e8a7213a7ff027edd482805b034a385be7cdfdbb,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.048727,51.565057,On or near Riverside Close,E01033702,Hackney 028C,Robbery,Status update unavailable,
9e891bfe731f0e79cd87fcfba06bf2add3165aa301974fdf410a18e7f29694f0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.04643,51.561089,On or near Otley Terrace,E01033705,Hackney 028D,Robbery,Status update unavailable,
c13d6727ee33f18a4377dcb226468cf93ac9e01b79faf30f71faa359a791fa20,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.050308,51.563518,On or near Dudlington Road,E01033710,Hackney 028E,Robbery,Status update unavailable,
c13d6727ee33f18a4377dcb226468cf93ac9e01b79faf30f71faa359a791fa20,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.050308,51.563518,On or near Dudlington Road,E01033710,Hackney 028E,Robbery,Status update unavailable,
a0b1b3be59934725f131ea493605494bf5ddc1c515ee3320c50781cb0b8c9ec4,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.060115,51.565308,On or near Upper Clapton Road,E01001728,Hackney 029B,Robbery,Court result unavailable,
23fd9f99fca9daa4642e424cfcfeaa13eabe2f39e17a9f677ba0a4e8057e09f9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056579,51.568703,On or near Hawkwood Mount,E01001827,Hackney 029D,Robbery,Status update unavailable,
a743088044a8a2ecb98e9226b2f076568d9fa3050bc93623853e61df6af6db7f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056579,51.568703,On or near Hawkwood Mount,E01001827,Hackney 029D,Robbery,Status update unavailable,
23fd9f99fca9daa4642e424cfcfeaa13eabe2f39e17a9f677ba0a4e8057e09f9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056579,51.568703,On or near Hawkwood Mount,E01001827,Hackney 029D,Robbery,Status update unavailable,
23fd9f99fca9daa4642e424cfcfeaa13eabe2f39e17a9f677ba0a4e8057e09f9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.056579,51.568703,On or near Hawkwood Mount,E01001827,Hackney 029D,Robbery,Status update unavailable,
c6396a22cca71dfafaccf664c3cabd8a99a2a93bde860ffbdf55cf043c14cdb9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.233443,51.515072,On or near Maurice Street,E01001876,Hammersmith and Fulham 001C,Robbery,Investigation complete; no suspect identified,
162825dd33692d96e05f8519af3585760bb0681a22ac0e6029cc973c0ed3be9b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.233552,51.51225,On or near India Way,E01001955,Hammersmith and Fulham 002A,Robbery,Investigation complete; no suspect identified,
8151a03cf3adb35ac294b2457252228deda98fe819ce893851d828cd884b9bc8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.22563,51.506942,On or near Macfarlane Road,E01001943,Hammersmith and Fulham 004A,Robbery,Investigation complete; no suspect identified,
5b3aad99ca74d72fbc12ff9017a9d51c8cb02d0a2b8b85fa04059928978d043e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.222609,51.505331,On or near Aldine Street,E01001943,Hammersmith and Fulham 004A,Robbery,Investigation complete; no suspect identified,
1dab43425c4bb976bd5ed61c36898e52148f31209835bc7be41a540ad26171f8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.221402,51.50784,On or near Parking Area,E01001943,Hammersmith and Fulham 004A,Robbery,Investigation complete; no suspect identified,
ffe5b951ce73a8b53634342cc2a3bb692b3abb5cc169ff64d3fa116d2299bb0b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.221402,51.50784,On or near Parking Area,E01001943,Hammersmith and Fulham 004A,Robbery,Investigation complete; no suspect identified,
9ba5e26aac97f274347040f282dfde6e268922c70c23914ea33943ae8ec0e6ee,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.221402,51.50784,On or near Parking Area,E01001943,Hammersmith and Fulham 004A,Robbery,Status update unavailable,
4bcaa35a5fd137a768dbc41ba280d5ea47b198e32ee12eb421477b3027b36818,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219236,51.504246,On or near A402,E01001943,Hammersmith and Fulham 004A,Robbery,Investigation complete; no suspect identified,
06eceaeedfec87b7147ecad27360b51892eace86d97587bf0c5f560de163b4d3,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.230033,51.510839,On or near South Africa Road,E01001946,Hammersmith and Fulham 004D,Robbery,Investigation complete; no suspect identified,
dcd939d86bc0603db1e9bdb211367a0b0f885321de9c484beefd0cf578f73b90,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.228311,51.506551,On or near Stanlake Villas,E01001946,Hammersmith and Fulham 004D,Robbery,Investigation complete; no suspect identified,
7f2f656d157237c0f538a0109d030312ab224a54a0f7c4e3271bf943d9f32453,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.23446,51.503667,On or near Coningham Road,E01001862,Hammersmith and Fulham 005A,Robbery,Investigation complete; no suspect identified,
d2cf6dd25918052a0ff66bd82438c6be0eb7acacaf511ef3355bdf850efdfbaf,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.229332,51.505127,On or near Coverdale Road,E01001941,Hammersmith and Fulham 005C,Robbery,Status update unavailable,
7b3ce7e6e0487fc8f3602ad93f9e9abdc2381e0a2370ea60d7d89e3402f5c632,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.226157,51.50561,On or near Poplar Mews,E01001941,Hammersmith and Fulham 005C,Robbery,Status update unavailable,
e84be58cf159f3ea57a07ced46a3b1f8d4271c1ef6056cc4d4a1a32cbcc96e8b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.233438,51.506619,On or near Supermarket,E01001942,Hammersmith and Fulham 005D,Robbery,Offender given suspended prison sentence,
9d349f999374fd12036c197f2bfe6a55c7bc22d007d540d332f420034a052dd4,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219479,51.500599,On or near Lakeside Road,E01001854,Hammersmith and Fulham 007C,Robbery,Investigation complete; no suspect identified,
590f553266641bc354728f0b0194cecb63f31854f8d570d9c3270f47b3c41c0a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219479,51.500599,On or near Lakeside Road,E01001854,Hammersmith and Fulham 007C,Robbery,Offender given community sentence,
adbd62864a7ed88272206601f3a2dae324acefa07e1448538bba5bb0e05f3b7b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.218794,51.503763,On or near Supermarket,E01001857,Hammersmith and Fulham 007D,Robbery,Investigation complete; no suspect identified,
46e5af63cd857b88c29d7f75f568828c6d657abd821d1ec9bee2b31f9414ed17,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.218794,51.503763,On or near Supermarket,E01001857,Hammersmith and Fulham 007D,Robbery,Investigation complete; no suspect identified,
46e5af63cd857b88c29d7f75f568828c6d657abd821d1ec9bee2b31f9414ed17,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.218794,51.503763,On or near Supermarket,E01001857,Hammersmith and Fulham 007D,Robbery,Status update unavailable,
97d22c41d23d2288e89f75c00d9226fedec000a3a82145d72956ef1ff9f6be13,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.220894,51.4983,On or near Dunsany Road,E01001856,Hammersmith and Fulham 010C,Robbery,Investigation complete; no suspect identified,
7fa94e8adf21cf23d59ed69e15bcf279ac3180f4cfd0835ba9a224fd474f5fad,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219367,51.497207,On or near Applegarth Road,E01001856,Hammersmith and Fulham 010C,Robbery,Investigation complete; no suspect identified,
8bbf12f3c1dbfc2d11771b7b015b62f3e5a12cb76c4fbf96d727999df487316d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.236755,51.497982,On or near Paddenswick Road,E01001928,Hammersmith and Fulham 011A,Robbery,Investigation complete; no suspect identified,
2c13c355dff689946ab54cb2efe8a5c87ba2c6261a31bf535cbdd3df0bfa39e9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.235957,51.498483,On or near Wellesley Avenue,E01001928,Hammersmith and Fulham 011A,Robbery,Status update unavailable,
7ec32eb9353c67131ba72e801fc36c55ebf38a27e23e3cf07e0c0a872bee3d22,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.242544,51.492422,On or near Black Lion Lane,E01001933,Hammersmith and Fulham 011D,Robbery,Investigation complete; no suspect identified,
470bca57d66c2e125b580dfada6a5531eb5d3a4128f4d30c90f7f04d0e6f1198,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.209491,51.495923,On or near Conference/Exhibition Centre,E01001866,Hammersmith and Fulham 012A,Robbery,Investigation complete; no suspect identified,
8137dfedd621c0e971bf192556642f1d71a025b54d708b1683ebf983dcf23806,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.216653,51.492184,On or near Colet Gardens,E01001867,Hammersmith and Fulham 012B,Robbery,Investigation complete; no suspect identified,
0d1ee8f80061947bbdd80bfc687c3e3c337fa2d59fe36197265ec01eb509fa88,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.212671,51.493427,On or near Auriol Road,E01001871,Hammersmith and Fulham 012E,Robbery,Investigation complete; no suspect identified,
907286ce7a81980229419f831c834b9fe5c672d98abd7f2a3dc5b523cc5a0bab,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.228026,51.490495,On or near Hammersmith Bridge Road,E01001893,Hammersmith and Fulham 013A,Robbery,Status update unavailable,
6dce0b6b00640e991d20cd8f11469104b3573f62b8efde98a0c95889436bba39,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.224725,51.489447,On or near The Square,E01001893,Hammersmith and Fulham 013A,Robbery,Investigation complete; no suspect identified,
7ecc7723de702a4202d6e3b7b4705cd7f9c60cddd6735419d3a746a66fa25210,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.234784,51.493807,On or near Dalling Road,E01001894,Hammersmith and Fulham 013B,Robbery,Awaiting court outcome,
b7f3bd30f40a3735aff3001c4412fad5c083ff345fa66808674aacef1da9f6dc,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.230846,51.490205,On or near Mall Road,E01001894,Hammersmith and Fulham 013B,Robbery,Status update unavailable,
b7f3bd30f40a3735aff3001c4412fad5c083ff345fa66808674aacef1da9f6dc,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.230846,51.490205,On or near Mall Road,E01001894,Hammersmith and Fulham 013B,Robbery,Status update unavailable,
53b1f523012bb29fefe3dc1797cdd81db0da2b6c79ada9b6d74ee299a0ad4100,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.230604,51.492746,On or near Dimes Place,E01001894,Hammersmith and Fulham 013B,Robbery,Status update unavailable,
0eeba07594be20e69785da7cd7eb48c237ab455dea3959668107aee09571e94d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.228537,51.495511,On or near Kilmarsh Road,E01001898,Hammersmith and Fulham 013C,Robbery,Investigation complete; no suspect identified,
cbdb2a87ae9678505671cd3387ab45f75e53941726e824f27f65987bdae93274,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.206908,51.490893,On or near West Cromwell Road,E01001914,Hammersmith and Fulham 014D,Robbery,Investigation complete; no suspect identified,
cbdb2a87ae9678505671cd3387ab45f75e53941726e824f27f65987bdae93274,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.206908,51.490893,On or near West Cromwell Road,E01001914,Hammersmith and Fulham 014D,Robbery,Status update unavailable,
